,START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
106,06/20/19,07:15 PM,08:15 PM,Twins at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC ----- Local Radio: KCSP 610,06/20/19,06/20/19,10:15 PM,11:15 PM,False,True,06/20/19,06:15 PM,07:15 PM,FREE,BUSY
107,06/21/19,07:15 PM,08:15 PM,Twins at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC ----- Local Radio: KCSP 610,06/21/19,06/21/19,10:15 PM,11:15 PM,False,True,06/21/19,06:15 PM,07:15 PM,FREE,BUSY
108,06/22/19,01:15 PM,02:15 PM,Twins at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC ----- Local Radio: KCSP 610,06/22/19,06/22/19,04:15 PM,05:15 PM,False,True,06/22/19,12:15 PM,01:15 PM,FREE,BUSY
109,06/23/19,01:15 PM,02:15 PM,Twins at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC ----- Local Radio: KCSP 610,06/23/19,06/23/19,04:15 PM,05:15 PM,False,True,06/23/19,12:15 PM,01:15 PM,FREE,BUSY
110,06/24/19,06:10 PM,07:10 PM,Royals at Indians,Progressive Field - Cleveland,Local TV: FSKC ----- Local Radio: KCSP 610,06/24/19,06/24/19,09:10 PM,10:10 PM,False,True,06/24/19,05:10 PM,06:10 PM,FREE,BUSY
111,06/25/19,06:10 PM,07:10 PM,Royals at Indians,Progressive Field - Cleveland,Local TV: FSKC ----- Local Radio: KCSP 610,06/25/19,06/25/19,09:10 PM,10:10 PM,False,True,06/25/19,05:10 PM,06:10 PM,FREE,BUSY
112,06/26/19,12:10 PM,01:10 PM,Royals at Indians,Progressive Field - Cleveland,Local TV: FSKC ----- Local Radio: KCSP 610,06/26/19,06/26/19,03:10 PM,04:10 PM,False,True,06/26/19,11:10 AM,12:10 PM,FREE,BUSY
113,06/28/19,06:07 PM,07:07 PM,Royals at Blue Jays,Rogers Centre - Toronto,Local TV: FSKC ----- Local Radio: KCSP 610,06/28/19,06/28/19,09:07 PM,10:07 PM,False,True,06/28/19,05:07 PM,06:07 PM,FREE,BUSY
114,06/29/19,03:07 PM,04:07 PM,Royals at Blue Jays,Rogers Centre - Toronto,Local TV: FSKC ----- Local Radio: KCSP 610,06/29/19,06/29/19,06:07 PM,07:07 PM,False,True,06/29/19,02:07 PM,03:07 PM,FREE,BUSY
115,06/30/19,12:07 PM,01:07 PM,Royals at Blue Jays,Rogers Centre - Toronto,Local TV: FSKC ----- Local Radio: KCSP 610,06/30/19,06/30/19,03:07 PM,04:07 PM,False,True,06/30/19,11:07 AM,12:07 PM,FREE,BUSY
116,07/01/19,12:07 PM,01:07 PM,Royals at Blue Jays,Rogers Centre - Toronto,Local TV: FSKC- MLBN (out-of-market only) ----- Local Radio: KCSP 610,07/01/19,07/01/19,03:07 PM,04:07 PM,False,True,07/01/19,11:07 AM,12:07 PM,FREE,BUSY
117,07/02/19,07:15 PM,08:15 PM,Indians at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC ----- Local Radio: KCSP 610,07/02/19,07/02/19,10:15 PM,11:15 PM,False,True,07/02/19,06:15 PM,07:15 PM,FREE,BUSY
118,07/03/19,07:15 PM,08:15 PM,Indians at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC ----- Local Radio: KCSP 610,07/03/19,07/03/19,10:15 PM,11:15 PM,False,True,07/03/19,06:15 PM,07:15 PM,FREE,BUSY
119,07/04/19,12:15 PM,01:15 PM,Indians at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC- MLBN (out-of-market only) ----- Local Radio: KCSP 610- KYYS-1250 AM,07/04/19,07/04/19,03:15 PM,04:15 PM,False,True,07/04/19,11:15 AM,12:15 PM,FREE,BUSY
120,07/05/19,06:05 PM,07:05 PM,Royals at Nationals,Nationals Park - Washington,Local TV: FSKC ----- Local Radio: KCSP 610,07/05/19,07/05/19,09:05 PM,10:05 PM,False,True,07/05/19,05:05 PM,06:05 PM,FREE,BUSY
121,07/06/19,03:05 PM,04:05 PM,Royals at Nationals,Nationals Park - Washington,Local TV: FSKC ----- Local Radio: KCSP 610,07/06/19,07/06/19,06:05 PM,07:05 PM,False,True,07/06/19,02:05 PM,03:05 PM,FREE,BUSY
122,07/07/19,12:35 PM,01:35 PM,Royals at Nationals,Nationals Park - Washington,Local TV: FSKC ----- Local Radio: KCSP 610,07/07/19,07/07/19,03:35 PM,04:35 PM,False,True,07/07/19,11:35 AM,12:35 PM,FREE,BUSY
123,07/09/19,07:30 PM,07:30 PM,NL All-Stars at AL All-Stars,Progressive Field - Cleveland,,07/09/19,07/09/19,10:30 PM,10:30 PM,False,True,07/09/19,06:30 PM,06:30 PM,FREE,BUSY
124,07/12/19,07:15 PM,08:15 PM,Tigers at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC ----- Local Radio: KCSP 610,07/12/19,07/12/19,10:15 PM,11:15 PM,False,True,07/12/19,06:15 PM,07:15 PM,FREE,BUSY
125,07/13/19,06:15 PM,07:15 PM,Tigers at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC ----- Local Radio: KCSP 610,07/13/19,07/13/19,09:15 PM,10:15 PM,False,True,07/13/19,05:15 PM,06:15 PM,FREE,BUSY
126,07/14/19,01:15 PM,02:15 PM,Tigers at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC ----- Local Radio: KCSP 610- KYYS-1250 AM,07/14/19,07/14/19,04:15 PM,05:15 PM,False,True,07/14/19,12:15 PM,01:15 PM,FREE,BUSY
127,07/15/19,07:15 PM,08:15 PM,White Sox at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC ----- Local Radio: KCSP 610,07/15/19,07/15/19,10:15 PM,11:15 PM,False,True,07/15/19,06:15 PM,07:15 PM,FREE,BUSY
128,07/16/19,07:15 PM,08:15 PM,White Sox at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC ----- Local Radio: KCSP 610,07/16/19,07/16/19,10:15 PM,11:15 PM,False,True,07/16/19,06:15 PM,07:15 PM,FREE,BUSY
129,07/17/19,07:15 PM,08:15 PM,White Sox at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC ----- Local Radio: KCSP 610,07/17/19,07/17/19,10:15 PM,11:15 PM,False,True,07/17/19,06:15 PM,07:15 PM,FREE,BUSY
130,07/18/19,12:15 PM,01:15 PM,White Sox at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC- MLBN (out-of-market only) ----- Local Radio: KCSP 610,07/18/19,07/18/19,03:15 PM,04:15 PM,False,True,07/18/19,11:15 AM,12:15 PM,FREE,BUSY
131,07/19/19,06:10 PM,07:10 PM,Royals at Indians,Progressive Field - Cleveland,Local TV: FSKC ----- Local Radio: KCSP 610,07/19/19,07/19/19,09:10 PM,10:10 PM,False,True,07/19/19,05:10 PM,06:10 PM,FREE,BUSY
132,07/20/19,06:10 PM,07:10 PM,Royals at Indians,Progressive Field - Cleveland,Local TV: FSKC ----- Local Radio: KCSP 610,07/20/19,07/20/19,09:10 PM,10:10 PM,False,True,07/20/19,05:10 PM,06:10 PM,FREE,BUSY
133,07/21/19,12:10 PM,01:10 PM,Royals at Indians,Progressive Field - Cleveland,Local TV: FSKC ----- Local Radio: KCSP 610,07/21/19,07/21/19,03:10 PM,04:10 PM,False,True,07/21/19,11:10 AM,12:10 PM,FREE,BUSY
134,07/23/19,06:20 PM,07:20 PM,Royals at Braves,SunTrust Park - Atlanta,Local TV: FSKC ----- Local Radio: KCSP 610,07/23/19,07/23/19,09:20 PM,10:20 PM,False,True,07/23/19,05:20 PM,06:20 PM,FREE,BUSY
135,07/24/19,06:20 PM,07:20 PM,Royals at Braves,SunTrust Park - Atlanta,Local TV: FSKC ----- Local Radio: KCSP 610,07/24/19,07/24/19,09:20 PM,10:20 PM,False,True,07/24/19,05:20 PM,06:20 PM,FREE,BUSY
136,07/25/19,07:15 PM,08:15 PM,Indians at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC ----- Local Radio: KCSP 610,07/25/19,07/25/19,10:15 PM,11:15 PM,False,True,07/25/19,06:15 PM,07:15 PM,FREE,BUSY
137,07/26/19,07:15 PM,08:15 PM,Indians at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC ----- Local Radio: KCSP 610,07/26/19,07/26/19,10:15 PM,11:15 PM,False,True,07/26/19,06:15 PM,07:15 PM,FREE,BUSY
138,07/27/19,06:15 PM,07:15 PM,Indians at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC ----- Local Radio: KCSP 610,07/27/19,07/27/19,09:15 PM,10:15 PM,False,True,07/27/19,05:15 PM,06:15 PM,FREE,BUSY
139,07/28/19,01:15 PM,02:15 PM,Indians at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC ----- Local Radio: KCSP 610- KYYS-1250 AM,07/28/19,07/28/19,04:15 PM,05:15 PM,False,True,07/28/19,12:15 PM,01:15 PM,FREE,BUSY
140,07/29/19,07:15 PM,08:15 PM,Blue Jays at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC ----- Local Radio: KCSP 610,07/29/19,07/29/19,10:15 PM,11:15 PM,False,True,07/29/19,06:15 PM,07:15 PM,FREE,BUSY
141,07/30/19,07:15 PM,08:15 PM,Blue Jays at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC ----- Local Radio: KCSP 610,07/30/19,07/30/19,10:15 PM,11:15 PM,False,True,07/30/19,06:15 PM,07:15 PM,FREE,BUSY
142,07/31/19,12:15 PM,01:15 PM,Blue Jays at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC ----- Local Radio: KCSP 610,07/31/19,07/31/19,03:15 PM,04:15 PM,False,True,07/31/19,11:15 AM,12:15 PM,FREE,BUSY
143,08/02/19,07:10 PM,08:10 PM,Royals at Twins,Target Field - Minneapolis,Local TV: FSKC ----- Local Radio: KCSP 610,08/02/19,08/02/19,10:10 PM,11:10 PM,False,True,08/02/19,06:10 PM,07:10 PM,FREE,BUSY
144,08/03/19,06:10 PM,07:10 PM,Royals at Twins,Target Field - Minneapolis,Local TV: FSKC ----- Local Radio: KCSP 610,08/03/19,08/03/19,09:10 PM,10:10 PM,False,True,08/03/19,05:10 PM,06:10 PM,FREE,BUSY
145,08/04/19,01:10 PM,02:10 PM,Royals at Twins,Target Field - Minneapolis,Local TV: FSKC ----- Local Radio: KCSP 610,08/04/19,08/04/19,04:10 PM,05:10 PM,False,True,08/04/19,12:10 PM,01:10 PM,FREE,BUSY
146,08/05/19,06:10 PM,07:10 PM,Royals at Red Sox,Fenway Park - Boston,Local TV: FSKC ----- Local Radio: KCSP 610,08/05/19,08/05/19,09:10 PM,10:10 PM,False,True,08/05/19,05:10 PM,06:10 PM,FREE,BUSY
147,08/06/19,06:10 PM,07:10 PM,Royals at Red Sox,Fenway Park - Boston,Local TV: FSKC ----- Local Radio: KCSP 610,08/06/19,08/06/19,09:10 PM,10:10 PM,False,True,08/06/19,05:10 PM,06:10 PM,FREE,BUSY
148,08/07/19,06:10 PM,07:10 PM,Royals at Red Sox,Fenway Park - Boston,Local TV: FSKC ----- Local Radio: KCSP 610,08/07/19,08/07/19,09:10 PM,10:10 PM,False,True,08/07/19,05:10 PM,06:10 PM,FREE,BUSY
149,08/08/19,06:10 PM,07:10 PM,Royals at Tigers,Comerica Park - Detroit,Local TV: FSKC ----- Local Radio: KCSP 610,08/08/19,08/08/19,09:10 PM,10:10 PM,False,True,08/08/19,05:10 PM,06:10 PM,FREE,BUSY
150,08/09/19,06:10 PM,07:10 PM,Royals at Tigers,Comerica Park - Detroit,Local TV: FSKC ----- Local Radio: KCSP 610,08/09/19,08/09/19,09:10 PM,10:10 PM,False,True,08/09/19,05:10 PM,06:10 PM,FREE,BUSY
151,08/10/19,05:10 PM,06:10 PM,Royals at Tigers,Comerica Park - Detroit,Local TV: FSKC ----- Local Radio: KCSP 610,08/10/19,08/10/19,08:10 PM,09:10 PM,False,True,08/10/19,04:10 PM,05:10 PM,FREE,BUSY
152,08/11/19,12:10 PM,01:10 PM,Royals at Tigers,Comerica Park - Detroit,Local TV: FSKC ----- Local Radio: KCSP 610,08/11/19,08/11/19,03:10 PM,04:10 PM,False,True,08/11/19,11:10 AM,12:10 PM,FREE,BUSY
153,08/13/19,07:15 PM,08:15 PM,Cardinals at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC ----- Local Radio: KCSP 610,08/13/19,08/13/19,10:15 PM,11:15 PM,False,True,08/13/19,06:15 PM,07:15 PM,FREE,BUSY
154,08/14/19,07:15 PM,08:15 PM,Cardinals at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC ----- Local Radio: KCSP 610,08/14/19,08/14/19,10:15 PM,11:15 PM,False,True,08/14/19,06:15 PM,07:15 PM,FREE,BUSY
155,08/16/19,07:15 PM,08:15 PM,Mets at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC ----- Local Radio: KCSP 610,08/16/19,08/16/19,10:15 PM,11:15 PM,False,True,08/16/19,06:15 PM,07:15 PM,FREE,BUSY
156,08/17/19,06:15 PM,07:15 PM,Mets at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC ----- Local Radio: KCSP 610,08/17/19,08/17/19,09:15 PM,10:15 PM,False,True,08/17/19,05:15 PM,06:15 PM,FREE,BUSY
157,08/18/19,01:15 PM,02:15 PM,Mets at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC ----- Local Radio: KCSP 610- KYYS-1250 AM,08/18/19,08/18/19,04:15 PM,05:15 PM,False,True,08/18/19,12:15 PM,01:15 PM,FREE,BUSY
158,08/19/19,06:05 PM,07:05 PM,Royals at Orioles,Oriole Park at Camden Yards - Baltimore,Local TV: FSKC ----- Local Radio: KCSP 610,08/19/19,08/19/19,09:05 PM,10:05 PM,False,True,08/19/19,05:05 PM,06:05 PM,FREE,BUSY
159,08/20/19,06:05 PM,07:05 PM,Royals at Orioles,Oriole Park at Camden Yards - Baltimore,Local TV: FSKC ----- Local Radio: KCSP 610,08/20/19,08/20/19,09:05 PM,10:05 PM,False,True,08/20/19,05:05 PM,06:05 PM,FREE,BUSY
160,08/21/19,06:05 PM,07:05 PM,Royals at Orioles,Oriole Park at Camden Yards - Baltimore,Local TV: FSKC ----- Local Radio: KCSP 610,08/21/19,08/21/19,09:05 PM,10:05 PM,False,True,08/21/19,05:05 PM,06:05 PM,FREE,BUSY
161,08/23/19,06:10 PM,07:10 PM,Royals at Indians,Progressive Field - Cleveland,Local TV: FSKC ----- Local Radio: KCSP 610,08/23/19,08/23/19,09:10 PM,10:10 PM,False,True,08/23/19,05:10 PM,06:10 PM,FREE,BUSY
162,08/24/19,06:10 PM,07:10 PM,Royals at Indians,Progressive Field - Cleveland,Local TV: FSKC ----- Local Radio: KCSP 610,08/24/19,08/24/19,09:10 PM,10:10 PM,False,True,08/24/19,05:10 PM,06:10 PM,FREE,BUSY
163,08/25/19,12:10 PM,01:10 PM,Royals at Indians,Progressive Field - Cleveland,Local TV: FSKC ----- Local Radio: KCSP 610,08/25/19,08/25/19,03:10 PM,04:10 PM,False,True,08/25/19,11:10 AM,12:10 PM,FREE,BUSY
164,08/26/19,07:15 PM,08:15 PM,Athletics at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC ----- Local Radio: KCSP 610,08/26/19,08/26/19,10:15 PM,11:15 PM,False,True,08/26/19,06:15 PM,07:15 PM,FREE,BUSY
165,08/27/19,07:15 PM,08:15 PM,Athletics at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC ----- Local Radio: KCSP 610,08/27/19,08/27/19,10:15 PM,11:15 PM,False,True,08/27/19,06:15 PM,07:15 PM,FREE,BUSY
166,08/28/19,07:15 PM,08:15 PM,Athletics at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC ----- Local Radio: KCSP 610,08/28/19,08/28/19,10:15 PM,11:15 PM,False,True,08/28/19,06:15 PM,07:15 PM,FREE,BUSY
167,08/29/19,12:15 PM,01:15 PM,Athletics at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC ----- Local Radio: KCSP 610,08/29/19,08/29/19,03:15 PM,04:15 PM,False,True,08/29/19,11:15 AM,12:15 PM,FREE,BUSY
168,08/30/19,07:15 PM,08:15 PM,Orioles at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC ----- Local Radio: KCSP 610,08/30/19,08/30/19,10:15 PM,11:15 PM,False,True,08/30/19,06:15 PM,07:15 PM,FREE,BUSY
169,08/31/19,06:15 PM,07:15 PM,Orioles at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC ----- Local Radio: KCSP 610,08/31/19,08/31/19,09:15 PM,10:15 PM,False,True,08/31/19,05:15 PM,06:15 PM,FREE,BUSY
170,09/01/19,01:15 PM,02:15 PM,Orioles at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC ----- Local Radio: KCSP 610,09/01/19,09/01/19,04:15 PM,05:15 PM,False,True,09/01/19,12:15 PM,01:15 PM,FREE,BUSY
171,09/03/19,07:15 PM,08:15 PM,Tigers at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC ----- Local Radio: KCSP 610,09/03/19,09/03/19,10:15 PM,11:15 PM,False,True,09/03/19,06:15 PM,07:15 PM,FREE,BUSY
172,09/04/19,07:15 PM,08:15 PM,Tigers at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC ----- Local Radio: KCSP 610,09/04/19,09/04/19,10:15 PM,11:15 PM,False,True,09/04/19,06:15 PM,07:15 PM,FREE,BUSY
173,09/05/19,12:15 PM,01:15 PM,Tigers at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC ----- Local Radio: KCSP 610- KYYS-1250 AM,09/05/19,09/05/19,03:15 PM,04:15 PM,False,True,09/05/19,11:15 AM,12:15 PM,FREE,BUSY
174,09/06/19,06:10 PM,07:10 PM,Royals at Marlins,Marlins Park - Miami,Local TV: FSKC ----- Local Radio: KCSP 610,09/06/19,09/06/19,09:10 PM,10:10 PM,False,True,09/06/19,05:10 PM,06:10 PM,FREE,BUSY
175,09/07/19,05:10 PM,06:10 PM,Royals at Marlins,Marlins Park - Miami,Local TV: FSKC ----- Local Radio: KCSP 610,09/07/19,09/07/19,08:10 PM,09:10 PM,False,True,09/07/19,04:10 PM,05:10 PM,FREE,BUSY
176,09/08/19,12:10 PM,01:10 PM,Royals at Marlins,Marlins Park - Miami,Local TV: FSKC ----- Local Radio: KCSP 610,09/08/19,09/08/19,03:10 PM,04:10 PM,False,True,09/08/19,11:10 AM,12:10 PM,FREE,BUSY
177,09/10/19,07:10 PM,08:10 PM,Royals at White Sox,Guaranteed Rate Field - Chicago,Local TV: FSKC ----- Local Radio: KCSP 610,09/10/19,09/10/19,10:10 PM,11:10 PM,False,True,09/10/19,06:10 PM,07:10 PM,FREE,BUSY
178,09/11/19,07:10 PM,08:10 PM,Royals at White Sox,Guaranteed Rate Field - Chicago,Local TV: FSKC ----- Local Radio: KCSP 610,09/11/19,09/11/19,10:10 PM,11:10 PM,False,True,09/11/19,06:10 PM,07:10 PM,FREE,BUSY
179,09/12/19,01:10 PM,02:10 PM,Royals at White Sox,Guaranteed Rate Field - Chicago,Local TV: FSKC ----- Local Radio: KCSP 610,09/12/19,09/12/19,04:10 PM,05:10 PM,False,True,09/12/19,12:10 PM,01:10 PM,FREE,BUSY
180,09/13/19,07:15 PM,08:15 PM,Astros at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC ----- Local Radio: KCSP 610,09/13/19,09/13/19,10:15 PM,11:15 PM,False,True,09/13/19,06:15 PM,07:15 PM,FREE,BUSY
181,09/14/19,06:15 PM,07:15 PM,Astros at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC ----- Local Radio: KCSP 610,09/14/19,09/14/19,09:15 PM,10:15 PM,False,True,09/14/19,05:15 PM,06:15 PM,FREE,BUSY
182,09/15/19,01:15 PM,02:15 PM,Astros at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC ----- Local Radio: KCSP 610- KYYS-1250 AM,09/15/19,09/15/19,04:15 PM,05:15 PM,False,True,09/15/19,12:15 PM,01:15 PM,FREE,BUSY
183,09/16/19,09:07 PM,10:07 PM,Royals at Athletics,Oakland Coliseum - Oakland,Local TV: FSKC ----- Local Radio: KCSP 610,09/17/19,09/17/19,12:07 AM,01:07 AM,False,True,09/16/19,08:07 PM,09:07 PM,FREE,BUSY
184,09/17/19,09:07 PM,10:07 PM,Royals at Athletics,Oakland Coliseum - Oakland,Local TV: FSKC ----- Local Radio: KCSP 610,09/18/19,09/18/19,12:07 AM,01:07 AM,False,True,09/17/19,08:07 PM,09:07 PM,FREE,BUSY
185,09/18/19,02:37 PM,03:37 PM,Royals at Athletics,Oakland Coliseum - Oakland,Local TV: FSKC ----- Local Radio: KCSP 610,09/18/19,09/18/19,05:37 PM,06:37 PM,False,True,09/18/19,01:37 PM,02:37 PM,FREE,BUSY
186,09/19/19,06:40 PM,07:40 PM,Royals at Twins,Target Field - Minneapolis,Local TV: FSKC ----- Local Radio: KCSP 610,09/19/19,09/19/19,09:40 PM,10:40 PM,False,True,09/19/19,05:40 PM,06:40 PM,FREE,BUSY
187,09/20/19,07:10 PM,08:10 PM,Royals at Twins,Target Field - Minneapolis,Local TV: FSKC ----- Local Radio: KCSP 610,09/20/19,09/20/19,10:10 PM,11:10 PM,False,True,09/20/19,06:10 PM,07:10 PM,FREE,BUSY
188,09/21/19,06:10 PM,07:10 PM,Royals at Twins,Target Field - Minneapolis,Local TV: FSKC ----- Local Radio: KCSP 610,09/21/19,09/21/19,09:10 PM,10:10 PM,False,True,09/21/19,05:10 PM,06:10 PM,FREE,BUSY
189,09/22/19,01:10 PM,02:10 PM,Royals at Twins,Target Field - Minneapolis,Local TV: FSKC ----- Local Radio: KCSP 610,09/22/19,09/22/19,04:10 PM,05:10 PM,False,True,09/22/19,12:10 PM,01:10 PM,FREE,BUSY
190,09/24/19,07:15 PM,08:15 PM,Braves at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC ----- Local Radio: KCSP 610,09/24/19,09/24/19,10:15 PM,11:15 PM,False,True,09/24/19,06:15 PM,07:15 PM,FREE,BUSY
191,09/25/19,07:15 PM,08:15 PM,Braves at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC ----- Local Radio: KCSP 610,09/25/19,09/25/19,10:15 PM,11:15 PM,False,True,09/25/19,06:15 PM,07:15 PM,FREE,BUSY
192,09/27/19,07:15 PM,08:15 PM,Twins at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC ----- Local Radio: KCSP 610,09/27/19,09/27/19,10:15 PM,11:15 PM,False,True,09/27/19,06:15 PM,07:15 PM,FREE,BUSY
193,09/28/19,06:15 PM,07:15 PM,Twins at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC ----- Local Radio: KCSP 610,09/28/19,09/28/19,09:15 PM,10:15 PM,False,True,09/28/19,05:15 PM,06:15 PM,FREE,BUSY
194,09/29/19,02:15 PM,03:15 PM,Twins at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC ----- Local Radio: KCSP 610- KYYS-1250 AM,09/29/19,09/29/19,05:15 PM,06:15 PM,False,True,09/29/19,01:15 PM,02:15 PM,FREE,BUSY
